[11dez2020 12:19:00.009] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, melebandeira, --version, 1.15.2-forge-31.2.47, --gameDir, C:\Users\Usuario\AppData\Roaming\.minecraft, --assetsDir, C:\Users\Usuario\AppData\Roaming\.minecraft\assets, --assetIndex, 1.15, --uuid, eebf49ce23c643e18b087ae26031aee3, --accessToken, ????????, --userType, mojang, --versionType, release, --launchTarget, fmlclient, --fml.forgeVersion, 31.2.47, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20200515.085601]
[11dez2020 12:19:00.026] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 5.1.2+70+master.2845bb9 starting: java version 1.8.0_51 by Oracle Corporation
[11dez2020 12:19:00.405] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[11dez2020 12:19:00.447] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/Usuario/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.2/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:gravelly_mountains
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:flower_forest
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:taiga_mountains
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:swamp_hills
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:pumpkin_forest
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:bamboo_forest
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:cherry_blossom_clearing
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:coniferous_clearing
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:zelkova_clearing
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:ice_spikes
[11dez2020 12:19:39.373] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:aspen_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:boreal_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:deciduous_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:seasonal_deciduous_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:guiana_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:jacaranda_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowy_coniferous_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowy_deciduous_clearing
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:modified_jungle
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:maple_hills
[11dez2020 12:19:39.394] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:modified_jungle_edge
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:black_forest_clearing
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:black_forest_hills
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:forest_fault
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:tall_birch_forest
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:tall_birch_hills
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:dark_forest_hills
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:snowy_taiga_mountains
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:flowering_grove
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:giant_spruce_taiga
[11dez2020 12:19:39.395] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:giant_spruce_taiga_hills
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:modified_gravelly_mountains
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:shattered_savanna
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:shattered_savanna_plateau
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:eroded_badlands
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:modified_wooded_badlands_plateau
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:modified_badlands_plateau
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:bamboo_jungle
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: minecraft:bamboo_jungle_hills
[11dez2020 12:19:39.396] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:flowering_enchanted_grove
[11dez2020 12:19:39.397] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:northern_forest
[11dez2020 12:19:39.397] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:lushreddesert
[11dez2020 12:19:39.397] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:sierrarange
[11dez2020 12:19:39.397] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:alpinefoothills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:aspenforesthills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:bluetaigahills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:giantbluesprucetaiga
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:bluffpeaks
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:borealforesthills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:bog
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:deciduousforesthills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:coniferousforesthills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:freshwaterlake
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:frozenlake
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:greatlakeisles
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:jacarandaforesthills
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:marshlands
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:oasis
[11dez2020 12:19:39.398] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:pollutedlake
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:prairieclearing
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:redoakforesthills
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:red_rock_lowlands
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:red_rock_highlands
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:wooded_red_rock_mountains
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:seasonalbirchforesthills
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:seasonaldeciduousforesthills
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:seasonalforesthills
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:giantseasonalsprucetaiga
[11dez2020 12:19:39.470] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:seasonaltaigahills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowygiantbluetaiga
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowybluetaigahills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowyconiferousforesthills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowydeciduousforesthills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:tropicalfungalrainforesthills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:tropicalrainforesthills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:woodedgrasslandplateau
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:zelkovaforesthills
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:floweringmeadow
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:woodedmeadow
[11dez2020 12:19:39.484] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:rockybeach
[11dez2020 12:19:39.522] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowyrockyblackbeach
[11dez2020 12:19:39.522] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:snowyblackbeach
[11dez2020 12:19:39.522] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:whitebeach
[11dez2020 12:19:39.522] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: byg:rainbowbeach
[11dez2020 12:19:39.439] [modloading-worker-1/ERROR] [net.minecraftforge.fml.common.ObfuscationReflectionHelper/]: Unable to locate any field maximumValue on type net.minecraft.entity.ai.attributes.RangedAttribute
net.minecraftforge.fml.common.ObfuscationReflectionHelper$UnableToFindFieldException: java.lang.NoSuchFieldException: maximumValue
	at net.minecraftforge.fml.common.ObfuscationReflectionHelper.findField(ObfuscationReflectionHelper.java:242) ~[?:?]
	at net.minecraftforge.fml.common.ObfuscationReflectionHelper.setPrivateValue(ObfuscationReflectionHelper.java:120) [?:?]
	at com.lycanitesmobs.core.helpers.LMReflectionHelper.setPrivateFinalValue(LMReflectionHelper.java:42) [?:1.15.2-2.2.3.2]
	at com.lycanitesmobs.LycanitesMobs.commonSetup(LycanitesMobs.java:177) [?:1.15.2-2.2.3.2]
	at com.lycanitesmobs.LycanitesMobs$$Lambda$2449/1177243046.accept(Unknown Source) [?:1.15.2-2.2.3.2]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:212) [eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:204) [eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.eventbus.EventBus$$Lambda$2081/1947378744.invoke(Unknown Source) [eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:258) [eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.fireEvent(FMLModContainer.java:106) [?:31.2]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer$$Lambda$2228/1654999368.accept(Unknown Source) [?:31.2]
	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65) [?:1.8.0_51]
	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source) [?:1.8.0_51]
	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65) [?:1.8.0_51]
	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source) [?:1.8.0_51]
	at net.minecraftforge.fml.ModContainer.transitionState(ModContainer.java:112) [?:?]
	at net.minecraftforge.fml.ModList.lambda$null$10(ModList.java:135) [?:?]
	at net.minecraftforge.fml.ModList$$Lambda$2305/1097404524.accept(Unknown Source) [?:?]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184) [?:1.8.0_51]
	at java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1374) [?:1.8.0_51]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:512) [?:1.8.0_51]
	at java.util.stream.ForEachOps$ForEachTask.compute(ForEachOps.java:291) [?:1.8.0_51]
	at java.util.concurrent.CountedCompleter.exec(CountedCompleter.java:731) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1689) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157) [?:1.8.0_51]
Caused by: java.lang.NoSuchFieldException: maximumValue
	at java.lang.Class.getDeclaredField(Class.java:2070) ~[?:1.8.0_51]
	at net.minecraftforge.fml.common.ObfuscationReflectionHelper.findField(ObfuscationReflectionHelper.java:236) ~[?:?]
	... 26 more
[11dez2020 12:19:39.522] [modloading-worker-3/INFO] [Dungeon Crawl/]: Generation Biome: iceandfire:glacier
[11dez2020 12:19:39.514] [modloading-worker-0/INFO] [STDOUT/]: [net.puffish.castle.CastleDungeons:commonSetup:59]: Themes loaded: 2
[11dez2020 12:19:39.523] [modloading-worker-0/INFO] [STDOUT/]: [net.puffish.castle.CastleDungeons:commonSetup:60]: Chests loaded: true
[11dez2020 12:19:39.524] [modloading-worker-0/INFO] [STDOUT/]: [net.puffish.castle.CastleDungeons:commonSetup:61]: Config loaded: true
[11dez2020 12:19:39.524] [modloading-worker-0/ERROR] [net.minecraftforge.fml.network.NetworkRegistry/NETREGISTRY]: NetworkDirection channel skin_changer:mbechannel already registered.
[11dez2020 12:19:39.547] [modloading-worker-0/ERROR] [net.minecraftforge.fml.javafmlmod.FMLModContainer/]: Exception caught during firing event: NetworkDirection Channel {skin_changer:mbechannel} already registered
	Index: 2
	Listeners:
		0: NORMAL
		1: net.minecraftforge.eventbus.EventBus$$Lambda$2081/1947378744@27c87431
		2: net.minecraftforge.eventbus.EventBus$$Lambda$2081/1947378744@d514347
java.lang.IllegalArgumentException: NetworkDirection Channel {skin_changer:mbechannel} already registered
	at net.minecraftforge.fml.network.NetworkRegistry.createInstance(NetworkRegistry.java:134)
	at net.minecraftforge.fml.network.NetworkRegistry.newSimpleChannel(NetworkRegistry.java:97)
	at me.edoren.skin_changer.common.NetworkContext.initialize(NetworkContext.java:33)
	at me.edoren.skin_changer.SkinChanger.onForgePreInit(SkinChanger.java:23)
	at me.edoren.skin_changer.SkinChanger$$Lambda$2377/392008939.accept(Unknown Source)
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:212)
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:204)
	at net.minecraftforge.eventbus.EventBus$$Lambda$2081/1947378744.invoke(Unknown Source)
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:258)
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.fireEvent(FMLModContainer.java:106)
	at net.minecraftforge.fml.javafmlmod.FMLModContainer$$Lambda$2228/1654999368.accept(Unknown Source)
	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65)
	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source)
	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65)
	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source)
	at net.minecraftforge.fml.ModContainer.transitionState(ModContainer.java:112)
	at net.minecraftforge.fml.ModList.lambda$null$10(ModList.java:135)
	at net.minecraftforge.fml.ModList$$Lambda$2305/1097404524.accept(Unknown Source)
	at java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184)
	at java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1374)
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:512)
	at java.util.stream.ForEachOps$ForEachTask.compute(ForEachOps.java:291)
	at java.util.concurrent.CountedCompleter.exec(CountedCompleter.java:731)
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289)
	at java.util.concurrent.ForkJoinPool$WorkQueue.pollAndExecCC(ForkJoinPool.java:1190)
	at java.util.concurrent.ForkJoinPool.helpComplete(ForkJoinPool.java:1876)
	at java.util.concurrent.ForkJoinPool.awaitJoin(ForkJoinPool.java:2042)
	at java.util.concurrent.ForkJoinTask.doInvoke(ForkJoinTask.java:404)
	at java.util.concurrent.ForkJoinTask.invoke(ForkJoinTask.java:734)
	at java.util.stream.ForEachOps$ForEachOp.evaluateParallel(ForEachOps.java:160)
	at java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateParallel(ForEachOps.java:174)
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:233)
	at java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:418)
	at java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:583)
	at net.minecraftforge.fml.ModList.lambda$dispatchParallelEvent$11(ModList.java:135)
	at net.minecraftforge.fml.ModList$$Lambda$2304/82750270.run(Unknown Source)
	at java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1386)
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289)
	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056)
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1689)
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157)

[11dez2020 12:19:39.549] [modloading-worker-0/ERROR] [net.minecraftforge.fml.javafmlmod.FMLModContainer/LOADING]: Caught exception during event FMLCommonSetupEvent dispatch for modid pcm
java.lang.IllegalArgumentException: NetworkDirection Channel {skin_changer:mbechannel} already registered
	at net.minecraftforge.fml.network.NetworkRegistry.createInstance(NetworkRegistry.java:134) ~[?:?]
	at net.minecraftforge.fml.network.NetworkRegistry.newSimpleChannel(NetworkRegistry.java:97) ~[?:?]
	at me.edoren.skin_changer.common.NetworkContext.initialize(NetworkContext.java:33) ~[?:0.1.0]
	at me.edoren.skin_changer.SkinChanger.onForgePreInit(SkinChanger.java:23) ~[?:0.1.0]
	at me.edoren.skin_changer.SkinChanger$$Lambda$2377/392008939.accept(Unknown Source) ~[?:?]
	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:212) ~[eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:204) ~[eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.eventbus.EventBus$$Lambda$2081/1947378744.invoke(Unknown Source) ~[?:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:258) ~[eventbus-2.2.1-service.jar:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.fireEvent(FMLModContainer.java:106) [?:31.2]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer$$Lambda$2228/1654999368.accept(Unknown Source) [?:31.2]
	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65) [?:1.8.0_51]
	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source) [?:1.8.0_51]
	at java.util.function.Consumer.lambda$andThen$14(Consumer.java:65) [?:1.8.0_51]
	at java.util.function.Consumer$$Lambda$2217/1401034827.accept(Unknown Source) [?:1.8.0_51]
	at net.minecraftforge.fml.ModContainer.transitionState(ModContainer.java:112) [?:?]
	at net.minecraftforge.fml.ModList.lambda$null$10(ModList.java:135) [?:?]
	at net.minecraftforge.fml.ModList$$Lambda$2305/1097404524.accept(Unknown Source) [?:?]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184) [?:1.8.0_51]
	at java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1374) [?:1.8.0_51]
	at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:512) [?:1.8.0_51]
	at java.util.stream.ForEachOps$ForEachTask.compute(ForEachOps.java:291) [?:1.8.0_51]
	at java.util.concurrent.CountedCompleter.exec(CountedCompleter.java:731) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool$WorkQueue.pollAndExecCC(ForkJoinPool.java:1190) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool.helpComplete(ForkJoinPool.java:1876) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool.awaitJoin(ForkJoinPool.java:2042) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.doInvoke(ForkJoinTask.java:404) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.invoke(ForkJoinTask.java:734) [?:1.8.0_51]
	at java.util.stream.ForEachOps$ForEachOp.evaluateParallel(ForEachOps.java:160) [?:1.8.0_51]
	at java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateParallel(ForEachOps.java:174) [?:1.8.0_51]
	at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:233) [?:1.8.0_51]
	at java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:418) [?:1.8.0_51]
	at java.util.stream.ReferencePipeline$Head.forEach(ReferencePipeline.java:583) [?:1.8.0_51]
	at net.minecraftforge.fml.ModList.lambda$dispatchParallelEvent$11(ModList.java:135) [?:?]
	at net.minecraftforge.fml.ModList$$Lambda$2304/82750270.run(Unknown Source) [?:?]
	at java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1386) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1689) [?:1.8.0_51]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157) [?:1.8.0_51]
[11dez2020 12:19:39.533] [modloading-worker-3/WARN] [voronoiaoc.byg.BYG/]: Illegal registry name! You put: null
[11dez2020 12:19:39.534] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: net.minecraftforge.fml.common.ObfuscationReflectionHelper$UnableToFindFieldException: java.lang.NoSuchFieldException: maximumValue
[11dez2020 12:19:39.572] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.common.ObfuscationReflectionHelper.findField(ObfuscationReflectionHelper.java:242)
[11dez2020 12:19:39.545] [modloading-worker-2/WARN] [net.minecraftforge.common.BiomeDictionary/]: No types have been added to Biome mmorpg:dungeon_biome, types have been assigned on a best-effort guess: could not guess types
[11dez2020 12:19:39.575] [modloading-worker-3/WARN] [voronoiaoc.byg.BYG/]: Illegal registry name! You put: null
[11dez2020 12:19:39.573] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.common.ObfuscationReflectionHelper.setPrivateValue(ObfuscationReflectionHelper.java:120)
[11dez2020 12:19:39.581] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at com.lycanitesmobs.core.helpers.LMReflectionHelper.setPrivateFinalValue(LMReflectionHelper.java:42)
[11dez2020 12:19:39.581] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at com.lycanitesmobs.LycanitesMobs.commonSetup(LycanitesMobs.java:177)
[11dez2020 12:19:39.583] [modloading-worker-3/INFO] [voronoiaoc.byg.BYG/]: Loading config: C:\Users\Usuario\AppData\Roaming\.minecraft\config\byg-world-common.toml
[11dez2020 12:19:39.583] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at com.lycanitesmobs.LycanitesMobs$$Lambda$2449/1177243046.accept(Unknown Source)
[11dez2020 12:19:39.583] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.eventbus.EventBus.doCastFilter(EventBus.java:212)
[11dez2020 12:19:39.591] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.eventbus.EventBus.lambda$addListener$11(EventBus.java:204)
[11dez2020 12:19:39.591] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.eventbus.EventBus$$Lambda$2081/1947378744.invoke(Unknown Source)
[11dez2020 12:19:39.591] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:258)
[11dez2020 12:19:39.591] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.javafmlmod.FMLModContainer.fireEvent(FMLModContainer.java:106)
[11dez2020 12:19:39.592] [modloading-worker-1/INFO] [STDERR/]: [com.lycanitesmobs.core.helpers.LMReflectionHelper:setPrivateFinalValue:52]: 	at net.minecraftforge.fml.javafmlmod.FMLModContainer$$Lambda$2228/1654999368.accept(Unknown Source)
